ticker,period_end,freq,filed_date,has_derived_flows,revenue_usd,cost_of_revenue_usd,gross_profit_usd,rd_expense_usd,capex_usd,eps_basic,eps_diluted,net_income_usd,operating_cf_usd,investing_cf_usd,financing_cf_usd,net_change_in_cash_usd,inventory_usd,lt_debt_noncurrent_usd,lt_debt_current_usd,stockholders_equity_usd,gross_margin,total_debt_usd,debt_to_equity
MU,2025-11-27,quarterly,2025-12-18,False,13643000000.0,5997000000.0,7646000000.0,1171000000.0,5389000000.0,4.66,4.6,5240000000.0,8411000000.0,-4594000000.0,-3745000000.0,86000000.0,8205000000.0,11187000000.0,569000000.0,58806000000.0,0.5604339221578831,11756000000.0,0.19991157364894738
MU,2026-02-26,quarterly,2026-03-19,True,23860000000.0,6105000000.0,17755000000.0,1250000000.0,6387000000.0,12.25,12.07,13785000000.0,11903000000.0,-5525000000.0,-2167000000.0,4202000000.0,8267000000.0,9557000000.0,585000000.0,72459000000.0,0.7441324392288349,10142000000.0,0.13996880994769456
MU,2026-05-28,quarterly,2026-06-25,True,41456000000.0,6400000000.0,35056000000.0,1316000000.0,7826000000.0,25.03,24.67,28243000000.0,25388000000.0,-9569000000.0,-4734000000.0,11088000000.0,8567000000.0,5140000000.0,582000000.0,100724000000.0,0.8456194519490544,5722000000.0,0.05680870497597395
MU,2015-09-03,annual,2015-10-27,False,16192000000.0,10977000000.0,5215000000.0,1540000000.0,4021000000.0,2.71,2.47,2899000000.0,5208000000.0,-6232000000.0,-718000000.0,-1863000000.0,2340000000.0,6252000000.0,1089000000.0,12302000000.0,0.32207262845849804,7341000000.0,0.5967322386603804
MU,2016-09-01,annual,2016-10-28,False,12399000000.0,9894000000.0,2505000000.0,1617000000.0,5817000000.0,-0.27,-0.27,-276000000.0,3168000000.0,-3068000000.0,1745000000.0,1853000000.0,2889000000.0,9154000000.0,756000000.0,12080000000.0,0.20203242196951368,9910000000.0,0.820364238410596
MU,2017-08-31,annual,2017-10-26,False,20322000000.0,11886000000.0,8436000000.0,1824000000.0,4734000000.0,4.67,4.41,5089000000.0,8153000000.0,-7537000000.0,349000000.0,953000000.0,3123000000.0,9872000000.0,1262000000.0,18621000000.0,0.41511662237968705,11134000000.0,0.5979270715858439
MU,2018-08-30,annual,2018-10-15,False,30391000000.0,12500000000.0,17891000000.0,2141000000.0,8879000000.0,12.27,11.51,14135000000.0,17400000000.0,-8216000000.0,-7776000000.0,1371000000.0,3595000000.0,3777000000.0,859000000.0,32294000000.0,0.588694021256293,4636000000.0,0.14355607852851923
MU,2019-08-29,annual,2019-10-17,False,23406000000.0,12704000000.0,10702000000.0,2441000000.0,9780000000.0,5.67,5.51,6313000000.0,13189000000.0,-10085000000.0,-2438000000.0,692000000.0,5118000000.0,4541000000.0,1310000000.0,35881000000.0,0.45723318807143465,5851000000.0,0.16306680415818958
MU,2020-09-03,annual,2020-10-19,False,21435000000.0,14883000000.0,6552000000.0,2600000000.0,8223000000.0,2.42,2.37,2687000000.0,8306000000.0,-7589000000.0,-317000000.0,411000000.0,5607000000.0,6373000000.0,270000000.0,38996000000.0,0.30566829951014696,6643000000.0,0.17035080521079085
MU,2021-09-02,annual,2021-10-08,False,27705000000.0,17282000000.0,10423000000.0,2663000000.0,10030000000.0,5.23,5.14,5861000000.0,12468000000.0,-10589000000.0,-1781000000.0,139000000.0,4487000000.0,6621000000.0,155000000.0,43933000000.0,0.3762136798411839,6776000000.0,0.15423485762410943
MU,2022-09-01,annual,2022-10-07,False,30758000000.0,16860000000.0,13898000000.0,3116000000.0,12067000000.0,7.81,7.75,8687000000.0,15181000000.0,-11585000000.0,-2980000000.0,510000000.0,6663000000.0,6803000000.0,103000000.0,49907000000.0,0.4518499252227063,6906000000.0,0.13837738193039054
MU,2023-08-31,annual,2023-10-06,False,15540000000.0,16956000000.0,-1416000000.0,3114000000.0,7676000000.0,-5.34,-5.34,-5833000000.0,1559000000.0,-6191000000.0,4983000000.0,317000000.0,8387000000.0,13052000000.0,278000000.0,44120000000.0,-0.09111969111969112,13330000000.0,0.30213055303717135
MU,2024-08-29,annual,2024-10-04,False,25111000000.0,19498000000.0,5613000000.0,3430000000.0,8386000000.0,0.7,0.7,778000000.0,8507000000.0,-8309000000.0,-1842000000.0,-1604000000.0,8875000000.0,12966000000.0,431000000.0,45131000000.0,0.22352753773246783,13397000000.0,0.2968469566373446
MU,2025-08-28,annual,2025-10-03,False,37378000000.0,22505000000.0,14873000000.0,3798000000.0,15857000000.0,7.65,7.59,8539000000.0,17525000000.0,-14087000000.0,-850000000.0,2594000000.0,8355000000.0,14017000000.0,560000000.0,54165000000.0,0.39790786023864305,14577000000.0,0.26912212683467185
