Model,Candidate,Mean RMSE,Std RMSE,Mean MAE,Mean R2,Mean Directional Accuracy,Mean Fit Seconds,Parameters
LightGBM,24,0.1394088234913486,0.019881737193752788,0.1071165017350196,-0.4567462469112761,0.5415668662674651,2.1537869930267335,"{'subsample': 0.6, 'reg_lambda': 0.5, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 50, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
LightGBM,26,0.14190418786040349,0.023870197973879743,0.10935079260467302,-0.5097377161828457,0.5289920159680639,1.1691069602966309,"{'subsample': 0.8, 'reg_lambda': 1.0, 'num_leaves': 31, 'n_estimators': 250, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,30,0.14253751386410113,0.024741939175552157,0.10949179498264597,-0.521226739959916,0.524001996007984,1.828560209274292,"{'subsample': 0.6, 'reg_lambda': 0.5, 'num_leaves': 63, 'n_estimators': 350, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,1,0.1469709932821607,0.02789281238643472,0.11333478376227146,-0.6198697180311203,0.5360778443113773,1.5801202774047851,"{'subsample': 0.9, 'reg_lambda': 0.5, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
CatBoost,22,0.11952453780906239,0.01099278450126071,0.09122870970057081,-0.06569910735363774,0.5684630738522954,3.598628282546997,"{'random_strength': 0.5, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 6, 'bagging_temperature': 0.0}"
CatBoost,11,0.11987216745913161,0.01241954097638657,0.09171980453064352,-0.07052534422606913,0.5761477045908183,2.487997531890869,"{'random_strength': 1.0, 'learning_rate': 0.01, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 0.0}"
CatBoost,2,0.12070051516695701,0.010007057337870193,0.09216477524649165,-0.09014976651339435,0.5642714570858284,60.98816018104553,"{'random_strength': 2.0, 'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,30,0.12078091779385232,0.013013330318053634,0.0926780879290554,-0.08615524274579234,0.5787924151696606,2.302369976043701,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 150, 'depth': 6, 'bagging_temperature': 2.0}"
CatBoost,6,0.1209303795137751,0.010102780908140917,0.09242601328692751,-0.09423991735683776,0.5696606786427145,6.2507922649383545,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 150, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,19,0.12103424508485376,0.013356569399891268,0.09270489840850851,-0.09067819191307258,0.5596806387225548,1.7471439361572265,"{'random_strength': 1.0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 4, 'bagging_temperature': 0.0}"
CatBoost,17,0.12106308191063517,0.011338926012829759,0.09256138058976965,-0.09494883641619985,0.5593313373253493,11.448403072357177,"{'random_strength': 2.0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,21,0.12113511634043547,0.010170765386372512,0.09309523662220963,-0.09764485338263143,0.584680638722555,30.060438680648804,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 250, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,27,0.1212806270497691,0.013520889072726772,0.09293938693290568,-0.09567620609375567,0.5693612774451098,3.2520702362060545,"{'random_strength': 0.5, 'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 350, 'depth': 5, 'bagging_temperature': 0.5}"
CatBoost,18,0.12186524657593964,0.01041375071055257,0.09350858510807351,-0.11096594822196845,0.5528443113772455,3.4522778511047365,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 150, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,14,0.12212772791502931,0.01219383666353147,0.0936356244399147,-0.11533426235563966,0.5804890219560879,30.87530884742737,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,20,0.1221343325346745,0.011127820257931166,0.0937575262994799,-0.11477661753557153,0.5768463073852296,30.30643038749695,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 250, 'depth': 10, 'bagging_temperature': 0.0}"
CatBoost,9,0.1226313649032228,0.011557038143895061,0.09431010324035338,-0.12544348269055644,0.5764970059880239,61.1028772354126,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,1,0.12318300940006492,0.012490224234603883,0.09456083535870688,-0.1339660662303332,0.5603293413173652,14.008710718154907,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 350, 'depth': 8, 'bagging_temperature': 2.0}"
CatBoost,26,0.12318909798195499,0.010605215712655438,0.09454902757211428,-0.13571682609949115,0.5523952095808383,8.097062683105468,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 350, 'depth': 7, 'bagging_temperature': 2.0}"
CatBoost,12,0.1233509219856697,0.011276232662931478,0.09463204337400336,-0.13828492976109966,0.5571357285429142,14.098410654067994,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,15,0.12348262272118968,0.011502463088729079,0.09463693855236596,-0.13991960419344646,0.5481037924151697,2.5063979625701904,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 2.0}"
CatBoost,23,0.12348262272118968,0.011502463088729079,0.09463693855236596,-0.13991960419344646,0.5481037924151697,2.3109979152679445,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 0.5}"
CatBoost,24,0.12366697702792846,0.011440038723978656,0.09451110261442193,-0.14527352514156575,0.5514471057884232,42.48235983848572,"{'random_strength': 2.0, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 350, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,8,0.12369247598972839,0.011186136885895344,0.09529958847397738,-0.14514900239841205,0.5675648702594811,8.251461601257324,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,5,0.12508700173647624,0.012195570511654586,0.0960861482926921,-0.16841918198295708,0.548253493013972,9.915816259384155,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 250, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,25,0.12527817301782201,0.012088178936967888,0.096681156715463,-0.1749535347734368,0.5650698602794411,41.97979316711426,"{'random_strength': 0.5, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,7,0.12538091670547047,0.012081656040640201,0.09642345840524989,-0.17922328491003756,0.5609281437125748,60.94510955810547,"{'random_strength': 0.0, 'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 10, 'bagging_temperature': 0.5}"
CatBoost,16,0.12591563538372882,0.01213247783563282,0.09688621248469532,-0.18653856320806822,0.54875249500998,20.037891006469728,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 8, 'bagging_temperature': 0.5}"
CatBoost,4,0.1274094590867969,0.010277187931730465,0.09833455470119598,-0.22012245108086725,0.5623752495009979,20.05578556060791,"{'random_strength': 1.0, 'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,3,0.12860339094458195,0.010948443905647073,0.09931202627995633,-0.24065912759553001,0.5548902195608783,5.07750506401062,"{'random_strength': 0.0, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 6, 'bagging_temperature': 0.0}"
CatBoost,28,0.13125061282168474,0.011972761371347226,0.10171477042819647,-0.2954648717258729,0.5359281437125749,14.25787968635559,"{'random_strength': 2.0, 'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 350, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,29,0.13142727110672361,0.012070176025007253,0.1017603500325374,-0.29825447318503573,0.5239021956087825,11.551182079315186,"{'random_strength': 2.0, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 7, 'bagging_temperature': 1.0}"
CatBoost,10,0.1316315422657008,0.018911976175137107,0.10153889399053959,-0.2932994373144085,0.5359780439121756,3.236863136291504,"{'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 350, 'depth': 5, 'bagging_temperature': 2.0}"
CatBoost,13,0.136027027166631,0.020663378346544047,0.10550856363907916,-0.388689741623737,0.5274451097804391,4.669913864135742,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 5, 'bagging_temperature': 1.0}"
